entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn . 	1
on its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny . 	1
, this cinderella story does n't have a single surprise up its sleeve . 	0
that director sara sugarman stoops to having characters drop their pants for laughs and not the last time 	0
mistaken-identity 	0
a badly edited , 91-minute trailer ( and ) 	0
a harrison ford low 	0
enlightened 	1
's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep 	1
a 10-course banquet 	1
's a cool event for the whole family . 	1
like most of jaglom 's films , some of it is honestly affecting , 	1
you should see this movie 	1
of the best films of the year 	1
you will enjoy seeing how both evolve 	1
from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style 	1
so purely enjoyable that you might not even notice it 's a fairly straightforward remake of hollywood comedies such as father of the bride . 	1
for exploiting the novelty of the `` webcast 	0
showcases davies as a young woman of great charm , generosity and diplomacy 	1
one scene after another in this supposedly funny movie 	0
thurman and lewis give what can easily be considered career-best performances 	1
accurately 	1
ruined by amateurish writing and acting , 	0
well-made pb & j sandwich 	1
the blanket statements and dime-store ruminations 	0
engages us 	1
it looks like woo 's a p.o.w. 	0
has turned out to be a one-trick pony 	0
on three short films and two features 	1
the results are honest 	1
's nice 	1
has a way of seeping into your consciousness , with lingering questions about what the film is really getting at 	1
, inexplicable and unpleasant 	0
a thriller without thrills and a mystery devoid of urgent questions 	0
falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in . 	0
one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie . 	1
a quirky comedy 	1
artful , watery tones of blue , green and brown 	1
leaves an awful sour taste 	0
this is cinema 	1
a diverse and astonishingly articulate 	1
the charm of the first movie is still there 	1
by turns gripping , amusing , tender and heart-wrenching 	1
's because relatively nothing happens 	0
a gift to anyone who loves both dance and cinema 	1
dies 	0
this is the one . 	1
one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning . 	1
unacceptable 	0
deepest tragedies 	0
how to suffer ' and if you see this film you 'll know too 	0
've got to hand it to director george clooney for biting off such a big job the first time out 	1
the usual movie rah-rah , pleasantly and predictably delivered in low-key style by director michael apted and writer tom stoppard . 	1
one of the great minds of our times 	1
audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching 	0
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time 	1
that effortlessly draws you in 	1
the fluid motion is astounding on any number of levels -- including the physical demands made on büttner -- and 	1
colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor . 	1
climactic 	1
really does n't have much to say beyond the news 	0
the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned . 	1
more outre aspects 	1
evans is no hollywood villain 	1
a loss 	0
can drown out the tinny self-righteousness of his voice 	0
falling in love 	1
tremendously moving 	1
will leave you wanting to abandon the theater . 	0
benefits from having a real writer plot out all of the characters ' moves and overlapping story 	1
spaces 	1
a very good ( but not great ) movie 	1
funny , insightfully human 	1
visually engrossing 	1
a fascinating , unnerving examination of the delusions 	1
on standard horror flick formula 	0
glum as mr. de niro 	0
extremely well acted by the four primary actors 	1
the universal themes , 	1
collateral damage is trash 	0
makes all the difference 	1
gentle , lapping rhythms 	1
pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success . 	0
using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater . 	1
funny , sexy , and rousing 	1
is a pretty good job 	1
visualize schizophrenia 	0
scenic shots 	1
'' will leave you wanting to abandon the theater . 	0
return to neverland manages to straddle the line between another classic for the company and just another run-of-the-mill disney sequel intended for the home video market . 	0
that celebi could take me back to a time before i saw this movie 	0
making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror . 	1
fascinating , ludicrous , provocative and vainglorious 	1
has made a movie that will leave you wondering about the characters ' lives after the clever credits roll 	1
too cynical 	0
spooky and subtly 	1
into a classic genre 	1
is too busy getting in its own way to be anything but frustrating , boring , and forgettable 	0
up walking out not only satisfied but also somewhat touched 	1
the plot seems a bit on the skinny side 	0
accompanied by the sketchiest of captions . 	0
melodramatic paranormal romance is an all-time low for kevin costner . 	0
's something of the ultimate scorsese film 	1
a more annoying , though 	0
loathe him 	0
hell , i dunno 	0
for two directors with far less endearing disabilities 	0
if mostly martha is mostly unsurprising , it 's still a sweet , even delectable diversion . 	1
beautiful 	1
enhanced by a surplus of vintage archive footage 	1
is that it progresses in such a low-key manner that it risks monotony . 	0
analyze this movie in three words : thumbs friggin ' down 	0
-- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man 	1
makes these lives count . 	1
trudge out 	0
all the stronger 	1
an improvement 	1
lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book ) , but ultimately you 'll leave the theater wondering why these people mattered . 	0
constantly slips from the grasp of its maker . 	0
never succeed in really rattling the viewer 	0
sub-par 	0
bad film 	0
, the film would be a total washout . 	0
it would be nice to see what he could make with a decent budget 	1
